392,"CoverGirl Liquiline Blast Eyeliner ",covergirl,"With liquiline blast, you'll get all the intensity and staying power of a  liquid with ease and blendability of a pencil. Use the  liner as-is for intense definition or smoke-it-out with the built-in  smudger end for a subtle, smoky look.Features: Liquid-like formula + the ease of a pencil applicatorSmudger tip lets you customize your intensity",eyeliner,"4,5",9.99,pencil,Not available,"https://d3t32hsnjxo7q6.cloudfront.net/i/0e4882c00b6639844d9168d71f43c3ed_ra,w158,h184_pa,w158,h184.jpeg"
393,"Annabelle Smoothliner ",annabelle,"So creamy and smooth it feels like silk on your skin!Annabelle  Smoothliners are  available in a matte or metallic finish and allow for a clean line,  adding depth and elegance to your eyes. Lovely and alluring eyes, all  day long! Waterproof. Long-lasting. Hypo-Allergenic.Shade Range:",eyeliner,"4,8",6.99,pencil,Not available,"https://d3t32hsnjxo7q6.cloudfront.net/i/25372c697046520c10607be4c235d3ba_ra,w158,h184_pa,w158,h184.jpg"
394,Marcelle Waterproof Eyeliner,marcelle,"         Use Marcelle Waterproof Eyeliner for impeccably lined eyes anywhere, anytime! Perfectly blendable, its creamy formula allows for a precise and  intensely coloured line. The smooth texture of this waterproof eyeliner  virtually glides on the skin and stays put all day long, resisting to  water, humidity and heat. Long-lasting, it is nonetheless easily removed  with any Marcelle eye make-up remover. Available in a matte or  pearlized finish.  Hypo-allergenic and perfume free.Shade Range:     ",eyeliner,3,10.99,pencil,Not available,"https://d3t32hsnjxo7q6.cloudfront.net/i/268575c4edd3108568af16e39ad69517_ra,w158,h184_pa,w158,h184.jpg"
395,"Physicians Formula Shimmer Strips Eye Enhancing Eyeliner Trio ",physicians formula,"Warm Nude Eyeliner Trio!  The perfect set of earth tone eyeliners to create a Warm Nude look for ANY eye color! Long-wearing, water-resistant and smudge-resistant formula for 24-Hour wear.Tips and Tricks for a Smoky Eye: Apply Eyeliner at the base of upper and lower lash line. Layer shades together for endless looks!",eyeliner,5,14.79,pencil," Cyclopentasiloxane. Trimethylsiloxysilicate. Polyethylene. Ozokerite.  Lauroyl Lysine. Synthetic Beeswax. Octyldodecanol. Disteardimonium  Hectorite. Propylene Carbonate.  Lecithin. Ascorbyl Palmitate. Citric  Acid. Tocopherol.  May Contain: Iron Oxides. Titanium Dioxide. Mica.  Aluminum Powder. Bismuth Oxychloride. Black 2. Blue 1 Lake. Carmine.  Chromium Hydroxide Green. Chromium Oxide Greens. Ferric Ammonium  Ferrocyanide. Ferric Ferrocyanide. Manganese Violet. Silica. Tin Oxide.  Ultramarines. Yellow 5 Lake.Hypoallergenic. Fragrance-free. Paraben-Free. Gluten Free.   Dermatologist approved. Safe for sensitive eyes and contact lens  wearers.","https://d3t32hsnjxo7q6.cloudfront.net/i/b5c7acadc4e472a567e428979d68357c_ra,w158,h184_pa,w158,h184.jpeg"
396,L'Oreal Paris Infallible Silkissime Eyeliner,l'oreal,"                     L'Oréal Paris introduces Silkissime™ by  Infallible® Eyeliner. The formula glides on like silk for a soft and  luxurious line with up to 16H of intensity.Features:  Rich, silky formulaSmudge-resistant, up to 16H wearOphthalmologist testedSuitable for sensitive eyes and contact lens wearers                 ",eyeliner,5,11.99,pencil,Not available,"https://d3t32hsnjxo7q6.cloudfront.net/i/a132f78e0b9e4aa4cca37c9f05267897_ra,w158,h184_pa,w158,h184.jpeg"
397,L'Oreal Paris Extra-Intense Liquid Pencil Eyeliner,l'oreal,Now get the intense look and luxurious feel of a liquid liner with the easy application and precision of a pencil.  Extra-Intense Liquid Pencil Eyeliner glides on smoothly and evenly for beautiful definition in a single stroke.  The smudge-resistant formula provides 16 hours of non-stop wear. ,eyeliner,"4,3",10.99,pencil,Not available,"https://d3t32hsnjxo7q6.cloudfront.net/i/cf225e409760daf4dea62290990008a6_ra,w158,h184_pa,w158,h184.jpeg"
398,CoverGirl Ink it! By Perfect Point Plus Eyeliner,covergirl,"Get inked — without the commitment! Ink It! colors glide on smoothly and  easily without skipping, dragging, or pulling. The bright, bold shades  last all day long.Features: Bright, bold colors for new looks Lasts all day long ­­— no smudging or creasingExpert precision applicationTwist up design",eyeliner,"2,5",6.99,pencil,Not available,"https://d3t32hsnjxo7q6.cloudfront.net/i/e4763257a2290da070bd300212d16db8_ra,w158,h184_pa,w158,h184.jpeg"
399,Physicians Formula Shimmer Strips Eye Enhancing Eyeliner Trio,physicians formula,"Shimmer Strips Custom Eye Enhancing Eyeliner Trio is the perfect set of three eyeliners to enhance your eye colour and provide glamorous definition! Long-wearing, water-resistant and smudge-resistant formula for 24-Hour wear.Directions for Use: Apply eyeliner at the base of upper lashes. Layer shades together for endless looks. For more defined eyes, apply along lower lash line as well.",eyeliner,5,14.79,pencil," Cyclopentasiloxane. Trimethylsiloxysilicate. Polyethylene. Ozokerite. Lauroyl Lysine. Synthetic Beeswax. Octyldodecanol. Disteardimonium Hectorite. Propylene Carbonate. Lecithin. Ascorbyl Palmitate. Citric Acid. Tocopherol. May Contain: Iron Oxides. Titanium Dioxide. Mica. Aluminum Powder. Bismuth Oxychloride. Black 2. Blue 1 Lake. Carmine. Chromium Hydroxide Green. Chromium Oxide Greens. Ferric Ammonium Ferrocyanide. Ferric Ferrocyanide. Manganese Violet. Silica. Tin Oxide. Ultramarines. Yellow 5 Lake.Hypoallergenic. Fragrance free. Paraben free. Dermatologist approved. Safe for sensitive eyes and contact lens wearers.","https://d3t32hsnjxo7q6.cloudfront.net/i/4ce7e1ce460841dfc5f42c29221cf5c1_ra,w158,h184_pa,w158,h184.jpeg"
400,"CoverGirl Perfect Point Plus Eyeliner Pencil ",covergirl,"The pencil gives you control and versatility. Want a precise line? It  glides on easily. Want to soften a bit? There's a soft smudger tip. Best  of all? No sharpening necessary, it's got a specially designed  self-sharpener inside. So you always get the point—perfectly.Features: Specially-designed self-sharpenerSoft smudger tip for great blendingGlides on easilyOphthalmologically-tested",eyeliner,4,7.49,pencil,Not available,"https://d3t32hsnjxo7q6.cloudfront.net/i/74749bda64dcfe89dfdbf3f2f248cd3a_ra,w158,h184_pa,w158,h184.jpeg"
401,Milani Brow & Eye Highlighter Duo Pencil,milani,"A versatile two-in-one, this double-ended pencil performs an almost endless array of tasks. Depending on which of our three shade duos you pick, the matte side can be used as an eye shadow base (or shadow itself) and brow highlighter, while the pearl side can brighten up the inner corners of the eyes, and lift and define the brows. Vanilla/Natural Taupe brightens, shapes, and fills in brows. So much brow bang for your buck.Features:Matte side can be used as an eye shadow base and brow highlighterPearl side can brighten up the inner corners of the eyes, and lift and define the browsVanilla/Natural Taupe brightens, shapes and fills browsEasy to useApplication: Use the matte side to enhance and shape the brows, use the pearl side as an instant brow lift and eye brightener. 01 Matte Beige/High Glow:  Both sides can be used underneath the brow bone as a highlighter. Matte Beige can be used as an eyeshadow or eyeshadow base. High Glow can be used in the inner corners of the eyes to brighten. 02 Matte Cream/Luminous Lift:  Both sides can be used underneath the brow bone as a highlighter. Matte Beige can be used as an eyeshadow or eyeshadow base. High Glow can be used in the inner corners of the eyes to brighten. 03 Vanilla/Natural Taupe:  Both sides are matte. Vanilla can be used underneath the brow bone as a highlighter. It can also be used as an eyeshadow or eyeshadow base. Natural Taupe can be used to define and fill-in brows and as an eyeshadow. ",eyeliner,"3,3",6.99,pencil," Isodecyl Isononanoate, Hydrogenated Coco-Glycerides, Euphorbia Cerifera Cera (Candelilla Wax), Cera Microcristallina (Microcrystalline Wax), Polymethyl Methacrylate, Silica, Copernicia Cerifera Cera (Carnauba Wax), Disteardimonium Hectorite, Tocopherol, Propylene Carbonate, Ascorbyl Palmitate, Mica, Titanium Dioxide (CI 77891), Iron Oxide (CI 77491). +/- May Contain: Iron Oxides (CI 77492, CI 77499). ","https://d3t32hsnjxo7q6.cloudfront.net/i/4c7b17775d8a73cf4585e20761098b79_ra,w158,h184_pa,w158,h184.png"
402,L'Oreal Paris Infallible Never Fail Eye Liner,l'oreal,Enjoy beautifully defined eyes for up to 16 hours! New Infallible Never Fail Eyeliner is L'Oreal's most advanced mechanical liner with superior long-wearing technology. The rich and creamy formula glides on easily and evenly and sets quickly for fade-proof colour. Use the bulit-in smudger and sharper to create versatile eyeliner looks for any occasion.,eyeliner,"3,5",12.99,pencil,Not available,"https://d3t32hsnjxo7q6.cloudfront.net/i/2f7610f4a82cc1c7abb8ddc33ab236f0_ra,w158,h184_pa,w158,h184.jpeg"
403,Sante Kajal Eyeliner Pencil,sante,Sante gentle eyeliner pencils have a wonderful texture. They are perfectly suitable  for use on the inner eyelid. Or can be used blended with a sponge to create a  sophisticated effect and make the color last longer.  Vegan and  gluten-free. Not tested on animals.,eyeliner,"3,9",17.29,pencil," Caprylic/Capric Triglyceride, Ricinus Communis  (Castor) Seed Oil*, Hydrogenated Palm Kernel Glycerides, Copernica  Cerifera (Carnauba) Wax, Hydrogenated Castor O il, Euphorbia Cerifera  (Candelilla) Wax, Cera Alba (Beeswax), Hydrogenated Palm Glycerides,  Ascorbyl Palmitate, Tocopherol, Mica, [+/-CI 77007, CI 77288, CI 77491,  CI 77492, CI 77499, CI 77510, CI 77742, CI 77891]","https://d3t32hsnjxo7q6.cloudfront.net/i/9006e43a8083b3dff963ecbfa02c3707_ra,w158,h184_pa,w158,h184.png"
404,Dr. Hauschka Kajal Eyeliner,dr. hauschka,"Kajal Eyeliner pencils, highlight and define the beauty of your eyes. Mineral pigments are fused with quince and Japan waxes for smooth, effortless application. Extracts of anthyllis, witch hazel and black tea have a soothing effect on the delicate skin around the eyes. Features:Truly natural and organic cosmetics, certified to NATRUE and/or BDIH standardsFree from chemical/synthetic fragrances and preservativesFree from mineral oils, parabens, silicone and PEGVegan (Kajal Eyeliner 02-05)Dermatologically tested for sensitive skinWherever possible, all raw materials come from controlled organic or Demeter cultivation and are recovered under fair conditions   ",eyeliner,"4,4",24.0,pencil,Not available,"https://d3t32hsnjxo7q6.cloudfront.net/i/62462de8cb4b6d0759b9e4b13bc602ed_ra,w158,h184_pa,w158,h184.jpeg"
405,Maybelline Line Express Eyeliner,maybelline,Maybelline Line Express Eyeliner's intense color formula + smart tip smudger makes this liner glide on smoothly and is easy to apply with just one stroke.Features: Creamy formula delivers intense colorContour smudger makes blending easyAll-day wearSafe for sensitive eyes and ophthalmologist-testedContact lens safe,eyeliner,"4,5",7.29,pencil,Not available,"https://d3t32hsnjxo7q6.cloudfront.net/i/4e88f928ad91c88e2ecb8596431ce799_ra,w158,h184_pa,w158,h184.png"
406,Almay Intense i-Colour Bring Out Eyeliner,almay,"  Bring out your eye color with rich contrasting color! This eyeliner softly defines your eyes with a pearlescent color that will make your eye color pop. Comes with a convenient built in sharpener that ensures precise application— and resists smudging and fading throughout the day. Features:   Hypoallergenic Non-irritating Ophthalmologist, Clinically and allergy tested Suitable for contact lens wearers   ",eyeliner,"4,3",10.99,pencil,Not available,"https://d3t32hsnjxo7q6.cloudfront.net/i/384c7e6d20cf4ad138b7120b43a8a310_ra,w158,h184_pa,w158,h184.jpeg"
407,Maybelline Unstoppable Eyeliner,maybelline,"Unstoppable Eyeliner allows ultra-smooth application for defined lines and eyes. It is a self-sharpening mechanical pencil, and will hold your look in place all day long. Waterproof. Ophthalmologist tested, contact lens safe for sensitive eyes. ",eyeliner,"4,3",8.99,pencil,Not available,"https://d3t32hsnjxo7q6.cloudfront.net/i/bab89a9fe13b34235e0dd1f4f44c05cf_ra,w158,h184_pa,w158,h184.png"
408,Pure Anada Pureline Pencil Eye Liner,pure anada,"These natural pencils are made with plant oils and mineral pigments.  If  you prefer a traditional pencil to line your eyes, and want to use a  product with natural ingredients,  try Pure Anada  Pureline eye pencils.",eyeliner,4,14.0,pencil," Octyldodlecyl Stearoyl Stearate (plant origin), Triglycerides, Hydrogenated Vegetable Oil, Prunus Amygdalus Dulcis (Organic Sweet Almond) Oil, Copernicia Cerifera (Carnauba) Wax, Olus Oil, Candelilla Cera, Mica, Sesamum Indicum (Sesame) Oil, Polyglyceryl-3 Diisostearate, Glyceryl Caprylate, Tocopheryl Acetate, Sorbic Acid, Titanium Dioxide (C.I. 77499), Iron Oxide (C.I. 77891 or 77491) Note:  The ingredients in Pure Anada Pureline Pencils are approved by Eco-cert and/or certified organic.","https://d3t32hsnjxo7q6.cloudfront.net/i/4b8ab1da556c57a01854b5bf23016f48_ra,w158,h184_pa,w158,h184.jpeg"
409,L'Oreal Paris Colour Riche Le Khol Eyeliner,l'oreal,"L'Oreal Paris Colour Riche Le Khôl Eyeliner comes in a range of beautiful, wearable shades with a luxurious, intense formula  combining oil and wax. This eyeliner softly glides over the  eyelid allowing you to achieve a long-lasting and intense colour result.",eyeliner,"4,5",9.29,pencil,Not available,"https://d3t32hsnjxo7q6.cloudfront.net/i/94a08dc5666ab926584801c34140b29e_ra,w158,h184_pa,w158,h184.jpeg"
410,Earth Lab Vegan Mineral Eye Pencil,NULL,"These natural minerals eye pencils are made fresh to order. They  are super soft, and once they're on they do not run or smudge easily.  That said - they do wash off easily as well!",eyeliner,"3,4",18.0,pencil," Jojoba Oil, Castor Oil, Carnauba Wax,  Candelillia Wax, Ozokerite Wax, Vitamin E, Mica, and Iron Oxides Mineral pencils expire within 6 months of purchase.","https://d3t32hsnjxo7q6.cloudfront.net/i/e43ef102523ce5c38bd92ce1cb562395_ra,w158,h184_pa,w158,h184.jpeg"
411,Revlon ColorStay Eye Liner,revlon,"ColorStay Eyeliner glides on easily adding drama and definition to your eyes for up to 16 hours. Waterproof formula won't smear, smudge or fade",eyeliner,"4,7",11.49,pencil,Not available,"https://d3t32hsnjxo7q6.cloudfront.net/i/f8d347e5c094ab100de0f04bc163eb79_ra,w158,h184_pa,w158,h184.jpeg"
412,Maybelline Color Show Kohl Liner,maybelline,"Maybelline Color Show Kohl Liner is the hottest new way to create statement eyes!The brightest colors. The easiest glide. Creamy, rich color has never  been this precise!",eyeliner,2,5.99,pencil,Not available,"https://d3t32hsnjxo7q6.cloudfront.net/i/c2fcd605bbf3941b521fb74bfa942ac6_ra,w158,h184_pa,w158,h184.png"
413,Stila La Quill Eye Liner Brush,stila,"Stila La Quill Eye Liner Brush is a coveted selection of Stila’s best-selling products exclusively handpicked by Stila's very own lead makeup artist, Sarah Lucero. Inspired by Sarah Lucero's work on fashion runways, Stila's artistry proven makeup performs as promised.Features:Designed to dispense liquid eye liner evenly and precisely in a thin or bold lineBrush acts like a calligraphy pen, depositing the formula effortlessly for chic precise linesLa Quill works best with stila long-wearing liquid liner but may also be used with other types of eyelinersDirections: Dip stila's La Quill Precision Eye Liner Brush directly into cushion (sold separately), then draw across the lid in a slow, smooth, fluid motion. Use the brush to create a tight line by drawing short dashes along the lash line, connecting the dashes and moving from inner eye to outer corner.",eyeliner,4,36.0,liquid,Not available,"https://d3t32hsnjxo7q6.cloudfront.net/i/f70d6757e11ac6303da25cfa2c6cd3dc_ra,w158,h184_pa,w158,h184.png"
414,NYX Super Fat Eye Marker,nyx,"The NYX Super Fat Eye Marker is a real magic marker!  The extra wide felt tip eye liner is perfect for creating a dramatic cat-eye look.  The eye marker application is smooth and the striking results are long-lasting. ",eyeliner,3,11.99,liquid,Not available,"https://d3t32hsnjxo7q6.cloudfront.net/i/c53e6de2dbf4c4679ba491247a5ab608_ra,w158,h184_pa,w158,h184.jpg"
415,CoverGirl Bombshell Powder Brow & Liner in Blonde,covergirl,Bring sexy smolder to eyes & brows.  Soft powder adheres to brows and defines eyes.Features:2-in-1 brow & liner powderVelvety powder fills in browsUse also to softly line & define eyesDirections: Twist open and pull applicator up and tap lightly on tube side to remove excess powder. Lightly brush over eyebrows until desired effect is reached. Also use to softly line & define eyes,eyeliner,4,9.49,pencil," Boron Nitride, Dimethicone, Silica, Polyethylene, Pentylene Glycol, Pumice, Kaolin, Dimethiconol, Phenoxyethanol, Ethylhexylglycerin, Dehydroacetic Acid, Copernicia Cerifera (Carnauba) Wax/Cire De Carnauba, May Contain/Peut Contenir: Titanium Dioxide, Iron Oxides, Mica","https://d3t32hsnjxo7q6.cloudfront.net/i/49400a1459a15523535e61d0db29e57d_ra,w158,h184_pa,w158,h184.png"
416,Maybelline Eye Studio Master Graphic in Striking Black,maybelline,Eye Studio Master Graphic Liquid Liner from Maybelline New York. Love the graphic look? This genius eyeliner automatically draws the boldest line with the sharpest edge! Features:Automatically draw the boldest line with the sharpest edgePitch black finishUse the flat side for bold line. Use the sharp tip for the edges,eyeliner,3,11.99,liquid,Not available,"https://d3t32hsnjxo7q6.cloudfront.net/i/9c98f99f2033bb942286fa1bb32b4c51_ra,w158,h184_pa,w158,h184.png"
417,CoverGirl Intensify Me! Liquid Liner,covergirl,"Try CoverGirl Intensify Me! Liquid Liner and get the control of a pencil with the intensity of a liquid eyeliner for  beautifully defined eyes every time. The all-new paddle-shaped tip gives  you two looks in one—thick and dramatic or thin and elegant. The  intense black formula glides on smoothly and dries quickly for instant  drama. Clinically tested, suitable for sensitive eyes.Directions: Stand 6 inches away from a mirror and tilt your chin up, so  that when you look down your nose into the mirror, you can see your  entire eyelid. Dab concealer or dust translucent powder on your upper  lids. Blend well with a sponge or lightly pat with a fingertip to cover  veins and prevent creasing.Before applying liner,  determine your eye shape. If eyes are close-set or round, line only the  outer corners. Otherwise, line the entire upper lid.Gently pull your eyelid taut at an upward angle. Beginning at the inner  corner, draw small, connected dashes along the top lashes. Be sure to  stay close to the roots so there is no skin visible between the lashes  and the liner. To make eyes look bigger, extend the liner slightly  beyond the outer corners.Use a cotton swab to fix mistakes. For larger messes, dip it in makeup remover.",eyeliner,1,9.99,liquid,Not available,"https://d3t32hsnjxo7q6.cloudfront.net/i/28f0f546d02a7c4330b4d186d42e3c32_ra,w158,h184_pa,w158,h184.jpg"
418,L'Oreal Paris Infallible Black Velvet Liner,l'oreal,"Black Velvet by Infallible is L'Oreal's first plush velvet eyeliner for the ultimate bold, slick line in one stroke. This intensely vibrant black liner has an easy application felt tip to deliver supreme softness with a satin-like finish. Features:14-hour wearPlush velvet tipSatiny black finishHow to Use: For thinner lines, hold liner so tip is horizontal. For thicker lines, hold liner so tip is vertical. Start by the inner corner and apply across lashline to outer corner of eye. Apply to bottom lid as close to waterline as possible. Connect top and bottom lines at the outer corner of the eyelid.INGREDIENTS:  AQUA / WATER / EAU - BUTYLENE GLYCOL - CI 77266 / BLACK 2 - ACRYLATES COPOLYMER – GLYCERIN - BEHENETH-30 - SODIUM LAURETH-11 CARBOXYLATE – PHENOXYETHANOL - LAURETH-10 - SODIUM LAURETH-12 SULFATE – ALCOHOL - POLYSORBATE 80 - SODIUM DEHYDROACETATE - POTASSIUM SORBATE - C11-15 PARETH-7 -CAPRYLYL GLYCOL ",eyeliner,4,13.99,liquid,Not available,"https://d3t32hsnjxo7q6.cloudfront.net/i/b6ca6fa1ab5021b55d9ca0ca3ed40437_ra,w158,h184_pa,w158,h184.png"
419,Milani Eye Tech Bold Liquid Eyeliner,milani,"Take flight with this big, bold, wing-perfecting felt-tip tool. Whether you’re into high-drama cat eyes or the daintier “kitten” look, they’ll go on smoothly in a single, precise stroke. Bonus: This liner lasts for hours, without a smear or a smudge. Game-changer. Available in Rich Black.Features:Smooth applicationPrecision tipLong-lastingSmear-proof, non-clumpingSmudge-proofApplication: Begin applying a thin line from the inner to the outer corner of your eyelid along your upper or lower lash line. Tip: Store horizontally. ",eyeliner,2,10.99,liquid," Paraben Free Water (Aqua), Butylene Glycol, Alcohol, Glycerin, Black 2 (CI 77266), Polyacrylate-16, Disodium Cetyl Phenyl Ether Disulfonate, PEG/PPG-14/4 Dimethicone, PEG-14 Dimethicone, Phenoxyethanol, Dehydroacetic Acid, Caprylyl Glycol, Diethylhexyl Sodium Sulfosuccinate, Disodium Laureth Sulfosuccinate, Sodium Laureth-12 Sulfate.","https://d3t32hsnjxo7q6.cloudfront.net/i/be5757ecba60adb5369518ee5eb5d16e_ra,w158,h184_pa,w158,h184.jpg"
420,Cargo Cosmetics TexasLiner Liquid Eye Liner,cargo cosmetics,"Everything is bigger in Texas! This easy to control chubby felt tip  liquid eyeliner allows for a precise cat eye in one stroke! Soft and  subtle or bold and dramatic? You decide. This quick drying water-based  formula glides on perfectly creating an intense, long-lasting  crease-proof line. Shorter applicator fits snugly in the palm of the  hand for a mistake-proof line.Features: Paraben-freeOphthalmologically testedHorizontal storage is strongly recommendedThe water-based formula glides on perfectly and dries quickly creating an intense, crease-proof line Shorter applicator fits snugly in the palm of the hand for a mistake-proof lineHow to Use: Hold the pen at an angle so the tip lies flat against the lash line.   Slowly move the pen from the inner corner of the eye to the outer corner  of the eye using small strokes. ",eyeliner,2,22.0,liquid," Aqua (Water), Polyurethane-2, Cera Alba (Beeswax), Sucrose Acetate  Isobutyrate, Glyceryl Stearate, Methyl Pyrrolidone, Glyceryl Stearate  Citrate, Dimethylimidazolidinone Rice Starch, PEG-6 Beeswax, VP/Eicosene  Copolymer, Alcohol Denat., Sorbitol, Benzyl Alcohol, Diethylhexyl  Sebacate, Simmondsia Chinensis (Jojoba) Seed Oil, Laureth-2 Benzoate,  Butylene Glycol, VP/Hexadecene Copolymer, Tocopherol, Polybutene,  Dimethicone PEG-8 Polyacrylate, Parfum (Fragrance),  Hydroxypropylcellulose, Alpha-Isomethyl Ionone, Sodium Lauryl Sulfate,  Dipropylene Glycol, Laureth-23, Geraniol, Iodopropynyl Butylcarbamate,  Citronellol, Linalool, Methylparaben, Phenoxyethanol, Limonene,  Butylparaben, Isobutylparaben, Isopropylparaben. +/- : CI 77499 (Iron  Oxides).","https://d3t32hsnjxo7q6.cloudfront.net/i/c1a77bb86938bd9d825c6718216cee58_ra,w158,h184_pa,w158,h184.jpeg"
421,Wet n Wild ProLine Graphic Marker Eyeliner,wet n wild,"Get graphic with Wet n Wild ProLine Graphic Marker Eyeliner! Draw bold lines with this soft, angled marker tip. This marker liner gives you full control for the quickest, easiest graphic application ever! Features:Create bold graphic looks or thin subtle lines with the angled markerDark, opaque color for bold resultsQuick drying and smudge-freeDirections: Create a variety of lines by adjusting angle of the unique angled marker tip.",eyeliner,1,6.99,pencil," Water/Eau, Acrylates Copolymer, Laureth-21, Butylene Glycol, PEG-40 Hydrogenated Castor Oil, Glycerin, Propanediol, Propylene Glycol, Chlorphenesin, Dipotassium Glycyrrhizate, Caprylhydroxamic Acid, Trisodium EDTA, Black 2/CI 77266. ","https://d3t32hsnjxo7q6.cloudfront.net/i/917bddd5782d5f05820f61f0bef8f23e_ra,w158,h184_pa,w158,h184.png"
422,Pysicians Formula Eye Booster Cushion Liquid Liner + Serum Ultra Black,NULL,"Unique & Professional Cushion Eyeliner: Innovative liquid formula with sponge cushion delivery system dispenses the perfect amount of eyeliner onto your brush for a precise, sophisticated line every time. Advanced formula includes lash boosting complex that enhances the appearance of lashes while providing instant definition in one step.Features:Includes eyeliner brush for easy, mistake-proof applicationHigh-tech formula is long-wearing, water-resistant and smudge-resistant24-hour wearDirections: Apply eyeliner at the base of lashes. Never apply eyeliner inside the lash line. Keep cap tightly closed to prevent product from drying out. Wipe off brush on clean tissue after each use. ",eyeliner,3,15.99,liquid," Water/Eau, Iron Oxides, Acrylates Copolymer, Butylene Glycol, Black 2, Stearic Acid, Glyceryl Stearate, Oleyl Alcohol, Polybutene, Myristoyl Pentapeptide-17, Panthenol, Troxerutin, Tocopheryl Acetate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Caprylyl Glycol, Cellulose Gum, Ethylhexylglycerin, Glycerin, Hectorite, Hexylene Glycol, Magnesium Aluminum Silicate, Styrene/Acrylates Copolymer, Triethanolamine, Xanthan Gum, 1,2-Hexanediol, Benzoic Acid, Phenoxyethanol, Sodium Benzoate ","https://d3t32hsnjxo7q6.cloudfront.net/i/7edeec469ab0103287cdc2c984b39d28_ra,w158,h184_pa,w158,h184.png"
423,Annabelle EyeInk2 Liquid Eyeliner Duo,annabelle,"         Get the ultimate lines with this practical double-ended  eyeliner! The Annabelle EyeInk2 Liquid Eyeliner Duo has one ultrafine tip that allows you to create thin, precise lines  while the other tip creates thicker lines. Double the precision, double the fun! Features: Glossy formulaFast dryingLong lasting up to 10H+WaterproofSmudgeproofSuitable for sensitive eyes and contact lens wearers    ",eyeliner,1,10.99,liquid,Not available,"https://d3t32hsnjxo7q6.cloudfront.net/i/e36fc76e51587b115b3358c336d0fb50_ra,w158,h184_pa,w158,h184.png"
424,Annabelle Glitterama Liquid Eyeliner,annabelle,Shine like a star! Annabelle Glitterama Liquid Eyeliner's long-wearing formula is loaded with  light-reflecting micro-glitter to make your eyes pop.It can be applied  in a thin sparkling line above the upper lash line or over the entire  eyelid as a dramatic eyeshadow. The fine tapered brush applicator  distributes the sparkles smoothly and evenly. Ophthalmologist tested.Shade Range:,eyeliner,4,8.96,liquid,Not available,"https://d3t32hsnjxo7q6.cloudfront.net/i/295d6b52d5dc093aa4f7ce001ba30c58_ra,w158,h184_pa,w158,h184.jpeg"
425,Wet n Wild ProLine Felt Tip Eyeliner,wet n wild,"The ProLine Felt Tip Eyeliner is a convenient marker with its soft, felt-tip gives you ultimate control to write on your eyeliner however you'd like. The fine, soft felt-tip glides on easily creating fine or bold lines. Features:Benefits of a liquid liner with the convenience of a penFine, soft felt-tip glides on easilyCreate fine or bold lines for subtle or dramatic results Directions: Start at the inner corners of your eyes and make small strokes following the shape of your eye. For extra drama, extend and thicken at the outer corner of your eyes.",eyeliner,4,6.99,liquid," Water/Eau, Acrylates Copolymer, Butylene Glycol, Laureth-21, Glycerin, Propylene Glycol, PEG-40 Hydrogenated Castor Oil, Chlorphenesin, Sodium Dehydroacetate, Dipotassium Glycyrrhizate, Trisodium EDTA, Methylisothiazolinone, Black 2/CI 77266.","https://d3t32hsnjxo7q6.cloudfront.net/i/32cde2248ec2fb43fd0b165521965b3f_ra,w158,h184_pa,w158,h184.png"
426,Marcelle Double Precision Liquid Eyeliner Pen,marcelle,"Do you want to go subdued and subtle, or intense and defined? The  innovative Marcelle Double Precision Liquid Eyeliner Pen is up to the  challenge.    ",eyeliner,2,14.99,liquid,Not available,"https://d3t32hsnjxo7q6.cloudfront.net/i/f091348f64e2245afa02f30fcb139444_ra,w158,h184_pa,w158,h184.jpg"
427,Annabelle EyeInk2 Mistake Proof Eyeliner + Corrector,annabelle,"         Uneven line? No need to whine! This liner's fine felt tip is  designed for ultimate precision and is the perfect tool to achieve a  natural or dramatic look. To correct smudges or unevenness, just flip  the pen around to reveal a magic corrector to erase those little  mistakes as though they never happened! Eyeliner's Key features: Glossy formulaFast dryingLong lasting up to 10H+WaterproofSmudgeproof Corrector's Key features: Gentle and non-greasy formulaRemoves long-wearing and waterproof makeupPerfect for on-the-go touch-ups!     ",eyeliner,5,10.99,liquid,Not available,"https://d3t32hsnjxo7q6.cloudfront.net/i/8ca9c5677e8b27321069490cc08b3d46_ra,w158,h184_pa,w158,h184.png"
428,CoverGirl Ink It! By Perfect Point Plus Violet Ink,covergirl,"The CoverGirl Ink It! By Perfect Point Plus gives you vibrant, high impact color that glides on smoothly with pen-like precision for intense eye looks that last all day.Features:Crease and fade resistantSelf-sharpening pencilWaterproofApplication Tips: Start at the inner corner of your eye and draw a line close to your lash line.",eyeliner,3,6.99,liquid,Not available,"https://d3t32hsnjxo7q6.cloudfront.net/i/5b4b8ad9a7d0264fa6b66d4027aa0f7e_ra,w158,h184_pa,w158,h184.jpeg"
